rating,comment,Movie_Title,Movie_URL
10,"Ủ uôi thề cái khúc og yak xuất hiện lại ấy má xem đã vl 
Xong cái khúc ổng đấm con ma để end film 
Thề dm hay đ tả dc
Đáng xem tui respect ae xem phim này
Nó hay đến cái mức t muốn reset kí ức để xem N
Lần luôn á:))",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay và đặc sắc cực kỳ, cái kết đẹp lắm, rất đáng để đi xem nhé mọi người, cốt truyện rành mạch nhân vật đỉnh không như phần 1, cộng thêm tình tiết hài hước, cả nhà chiến đấu với quỷ. Rất đáng xem",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
9,Fim hay và nhiều tình tiết kịch tính và hồi hợp sẽungr hôn phim nhiều nữa mong đợi rất nhiều 🥺,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay cực, diễn viên từ bé đến lớn ko chê vào đâu được luôn, đặc biệt mê ông Yak 😍😍😍😍",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Kĩ xảo phim khá chân thật, cốt truyện phim hay & kịch tính. Dàn diễn viên đẹp xuất sắc, khả năng diễn xuất tốt, không có gì để chê🤌 phim cũng không quá gây ám ảnh sau khi xem.",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Hay,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"👍 10 điểm cho phim, cho dàn diễn viên siêu đẹp. Hôm đi coi còn may mắn gặp dàn cast của bộ phim. Quả thực phần 2 còn kịch tính và hấp dẫn hơn phần 1 nữa. Rất đáng xem nhé 🥰",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
8,"Phần này coi cũng ok mà ko hay bằng phần 1, phần 1 coi sợ kinh lắm phần này bình thường à. Con ma phần này hơi yếu coi ko sợ gì hết.",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Sợ rất kịch tinh, có chúp hồi hộp kịch tính đan xét sự hài nên xem cũng thư giãn hà😌😌 hay hay lắm nhé 
Chưa xem p1 nhưng vẫn rất cuốn, kịch tính tới giây phút bất ngờ",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Có cảm động nhưng cũng hài hước. Mỗi tội giật mình sợ nên hét hơi nhiều, mn nên đi xem thử",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim kinh dị Thái ngày càng đỉnh, rcm nhiệt tình phim này, hay lắmm",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,hjhj hay lắm mng nên coi nka anh nam chính đẹp trai xĩu 🤡🤡 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
7,Phim không quá hay nhưng cũng ở mức xem được. Hơi kì vọng nên cảm giác hụt hẫng. Nhiều chi tiết khá là vô lý.                                          .,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Theo mình phần này chưa đỉnh = p1 lắm hix , chắc tại gì mình hy vọng dữ quá là sẽ làm hơn á . Nhưng mà nói chung vẫn hay , nói về gốc gác và đi diệt trừ . Chắc do p1 hù nhiều quá , mình quen rồi . Qa p2 im ắng , nên mình thấy cũng bình thường , nhưng khúc cuối hơi rén kiểu nhìn bà mẹ bị nhập nên ớn vl .. Và cũng xúc động kiểu mất đi người em ,, phần này trai đẹp và ai ai cũng diễn tròn nét cả , nên ok á mnThu gọn",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay cực nha mấy bà, luỵ phim vãi phải coi lần 2 thôi, đi xem lẹ chứ diễn viên nhìn mê lắm nha.
ước có phần 3 quá đi",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
9,"Cảm thấy p1 đáng sợ hơn, p2 kết hợp lí, cũng nên xem",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Hay gây cấn,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Phim rất là hay rất là ghê luôn. Coi phần 1 đã phê coi phần 2 còn phê hơn nữa. Các bạn nên coi nhe. Chuẩn bị tinh thần phê tới nóc nhé. 10 điểm ko có j để chê.,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay thật sự 10đ. Phần 2 hay xem cuốn dã man cái kết hài lòng 
Kịch bản hay
Diễn viên đẹp diễn tốt
Kỹ xảo tuyệt vời",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Hayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,phim quá hay luôn ai chưa coi nên ra rạp xem nha,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Trời ơi phim hay lắm nha mới đi hồi chủ nhật.Gây cấn,máu mẻ, rùng rợn, hài hước, cảm động là phim có đủ hết nha trời ơi phim hay lắm lun á part2 bỏ tiền ra xem đúng xứng đáng nha. Ai chưa xem đj xem lẹ nhen, phim gì mà cuốn dữ luôn á 🥰🥰",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"10đ k có nhưng,phim hù nhiều lắm kinh dị nữa,đó giờ xem phim ma chưa bao giờ hài lòng đến v.Đây mới đích thị là phim kinh dị thực sự ne",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Không gì để nói nữa...quá hay,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim tiết tấu nhanh, súc tích giải quyết vấn đề nhanh , lúc gây cấn hù người cũng tạm , diễn viên đẹp , nam 9 thần tượng mình",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Hay. Đáng xem,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim rất hay , rất đáng tiền nha mng 🥰 coi cuốn lắm á , hài 1 xíu, chủ yếu kinh dị + hù. Tuyệt là cà vờiiiii",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Cá nhân e thấy phim khá hay ạ, khá sợ lun =))) nhiều khúc che mắt thui chứ k dám xem huhu. hE nha mn",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
